date,ticker,article_count,avg_tone_mean,avg_tone_std
20161020,GRASIM.NS,5,0.7856,1.8419
20161020,HAL.NS,4,0.4632,0.4107
20161020,ABNB,7,-0.0168,3.3322
20161020,GODREJCP.NS,4,2.4478,2.9827
20161020,NXPI,1,-0.0843,0.0
20161020,HEROMOTOCO.NS,2,3.6498,2.3331
20161020,FTV,4,1.2587,3.263
20161020,TATAPOWER.NS,6,0.0082,1.4633
20161020,LUPIN.NS,1,1.6393,0.0
20161020,ETERNAL.NS,3,-0.436,2.5936
20161020,PIDILITIND.NS,5,1.2392,1.7298
20161020,RECLTD.NS,4,2.017,2.171
20161020,HINDALCO.NS,4,0.8294,1.7423
20161020,KHC,3,3.2723,1.3387
20161020,INDHOTEL.NS,5,1.1902,0.9688
20161020,PLTR,2,-2.0312,2.8726
20161020,JSWSTEEL.NS,1,-1.2414,0.0
20161020,CHOLAFIN.NS,2,0.5357,0.7576
20161020,TVSMOTOR.NS,2,0.5357,0.7576
20161020,CTAS,1,5.3803,0.0
20161020,BRITANNIA.NS,2,2.6717,1.0883
20161020,CPRT,2,5.2596,0.0725
20161020,PFC.NS,1,-1.5577,0.0
20161020,UNITDSPR.NS,2,0.2618,0.0058
20161020,PERSISTENT.NS,1,1.0753,0.0
20161020,VEDL.NS,2,1.3897,0.5993
20161020,KEI.NS,1,3.4413,0.0
20161020,PAGEIND.NS,1,3.4413,0.0
20161020,AUROPHARMA.NS,1,0.7886,0.0
20161020,TECHM.NS,1,0.4934,0.0
20161020,MARICO.NS,1,1.3657,0.0
20161021,HON,327,0.0585,1.8761
20161021,WEC,1891,0.121,2.1641
20161021,NFLX,1724,-1.8873,3.2845
20161021,BHARTIARTL.NS,147,-0.7375,2.2307
20161021,EXC,14,0.8959,2.3848
20161021,TRI,6576,-2.2187,3.0452
20161021,AAPL,298,0.3759,2.1801
20161021,WMT,318,-0.3968,3.4864
20161021,BKR,128,-1.5379,1.5034
20161021,SBUX,429,-1.1275,3.2469
20161021,GOOGL,112,-0.9053,1.5066
20161021,MSFT,1514,-0.0147,2.3356
20161021,GOOG,112,-0.9053,1.5066
20161021,TSLA,178,-0.1898,1.9233
20161021,WBD,476,1.1429,2.451
20161021,QCOM,205,0.2771,1.7454
20161021,MARUTI.NS,50,0.0348,2.9233
20161021,LRCX,12,0.5495,1.3501
20161021,WIPRO.NS,243,0.1603,1.8182
20161021,NVDA,94,0.8694,1.3288
20161021,SNPS,148,1.5613,1.6632
20161021,MAR,126,-1.4803,3.187
20161021,IOC.NS,16,-1.5399,2.597
20161021,ADI,39,0.0523,1.1768
20161021,AMD,49,-0.4524,1.3699
20161021,TXN,63,0.9651,1.7378
20161021,INTC,276,0.5481,1.968
20161021,STX,69,-0.5687,0.8854
20161021,TATASTEEL.NS,35,0.0169,2.4032
20161021,INFY.NS,140,-0.6223,2.2248
20161021,ADSK,26,2.1425,1.3676
20161021,RELIANCE.NS,221,0.6318,2.0347
20161021,AXISBANK.NS,139,-2.1631,2.4499
20161021,AMGN,25,0.6064,1.347
20161021,GILD,37,-0.0029,1.1544
20161021,TCS.NS,53,0.1127,1.535
20161021,MDLZ,33,1.7218,1.9026
20161021,CIPLA.NS,39,-0.5463,2.2315
20161021,EA,72,0.7816,1.7826
20161021,GODREJCP.NS,13,1.6458,0.8881
20161021,PEP,56,0.4693,2.5624
20161021,TITAN.NS,18,2.3287,2.9082
20161021,SIEMENS.NS,88,0.8167,2.6461
20161021,POWERGRID.NS,12,0.0792,1.3584
20161021,PIDILITIND.NS,3,-0.9672,0.4521
20161021,KOTAKBANK.NS,17,1.0444,1.4708
20161021,MU,46,-2.0668,2.6947
20161021,LULU,15,-0.3241,1.3929
20161021,BERGEPAINT.NS,1,2.4032,0.0
20161021,ADANIGREEN.NS,21,0.4705,2.3815
20161021,HINDUNILVR.NS,90,-0.5252,2.4844
20161021,VEDL.NS,19,2.0963,0.9261
20161021,MRVL,40,-2.5368,2.5521
20161021,PYPL,73,-1.5164,3.2644
20161021,CUMMINSIND.NS,28,-0.0279,2.9419
20161021,GRASIM.NS,5,-0.0427,1.1451
20161021,TTWO,37,0.8277,1.5995
20161021,WDC,10,-0.5214,3.9974
20161021,AEP,12,0.1112,2.7097
20161021,ABNB,10,-1.2276,1.4665
20161021,HAL.NS,7,-0.5215,1.7756
20161021,CHTR,22,0.5132,1.4676
20161021,MELI,6,1.6071,0.9224
20161021,ARM,13,-0.0106,1.3631
20161021,ETERNAL.NS,3,-1.077,1.5566
20161021,ILMN,13,-2.1283,2.4753
20161021,PANW,12,0.4594,1.9817
20161021,BIIB,10,-1.3988,1.6021
20161021,CSCO,34,1.2095,1.8514
20161021,LICI.NS,8,-0.4177,1.8413
20161021,KLAC,6,-0.2129,1.6183
20161021,DABUR.NS,3,0.2191,0.2035
20161021,BEL.NS,9,0.7031,2.0798
20161021,CEG,2,1.7978,0.5098
20161021,AMAT,4,1.0227,1.8688
20161021,CSX,1,3.1297,0.0
20161021,ADBE,12,1.3722,1.3127
20161021,AVGO,26,0.1532,1.5903
20161021,HINDZINC.NS,13,1.7133,2.477
20161021,ISRG,3,1.623,1.2543
20161021,HINDPETRO.NS,8,0.3735,0.4737
20161021,AZN,37,0.5714,2.2136
20161021,ONGC.NS,4,-0.5001,1.2425
20161021,BPCL.NS,7,-0.1529,0.9901
20161021,COALINDIA.NS,8,-0.4028,0.6607
20161021,ICICIBANK.NS,4,-1.759,2.6638
20161021,IDXX,1,-0.166,0.0
20161021,BAJAJ-AUTO.NS,6,-0.3278,1.85
20161021,KDP,5,0.3084,1.5813
20161021,GEHC,16,0.9914,2.5446
20161021,SUNPHARMA.NS,16,-0.4889,1.6581
20161021,EICHERMOT.NS,3,-0.5354,0.9922
20161021,MCHP,2,0.8727,0.6702
20161021,ROST,6,1.8108,1.5885
20161021,SHOP,2,1.5126,0.2348
20161021,WDAY,4,2.999,1.855
20161021,IRCTC.NS,3,-0.484,0.7662
20161021,VBL.NS,1,2.1346,0.0
20161021,AUROPHARMA.NS,1,2.847,0.0
20161021,BRITANNIA.NS,2,2.3266,0.7359
20161021,REGN,14,0.354,1.6402
20161021,HINDALCO.NS,4,-0.5136,2.5092
20161021,CTSH,13,1.2956,1.7382
20161021,CDW,2,0.0572,3.48
20161021,INTU,3,3.4989,0.4351
20161021,PFC.NS,1,2.7855,0.0
20161021,ODFL,1,1.732,0.0
20161021,VRTX,5,-0.3608,1.034
20161021,CDNS,4,1.8082,1.0802
20161021,FAST,1,1.4525,0.0
20161021,OBEROIRLTY.NS,12,0.1677,2.2857
20161021,CPRT,1,2.3976,0.0
20161021,RECLTD.NS,9,1.4524,1.5761
20161021,MNST,1,-1.2384,0.0
20161021,CTAS,1,2.924,0.0
20161021,HEROMOTOCO.NS,2,-1.3349,1.7153
20161021,PCAR,1,1.7788,0.0
20161021,ADANIENT.NS,5,-0.4352,1.8519
20161021,ROP,1,0.5495,0.0
20161021,FTV,2,3.9276,0.2178
20161021,KHC,3,2.9097,1.7698
20161021,ASIANPAINT.NS,2,1.1374,0.508
20161021,ULTRACEMCO.NS,1,0.0,0.0
20161021,TATAPOWER.NS,1,-1.4925,0.0
20161021,BAJAJFINSV.NS,1,-3.4623,0.0
20161021,TECHM.NS,1,-2.5478,0.0
20161021,AMBUJACEM.NS,1,1.0638,0.0
20161021,MARICO.NS,1,0.0712,0.0
20161021,LUPIN.NS,1,2.1858,0.0
20161021,DDOG,1,0.5967,0.0
20161021,HCLTECH.NS,1,1.7857,0.0
20161022,NFLX,1527,-2.5856,3.1646
20161022,STX,30,-2.2051,2.7057
20161022,MDLZ,8,0.2162,2.4575
20161022,WBD,900,0.6241,2.0062
20161022,TRI,3337,-2.5934,3.2022
20161022,TXN,10,1.1172,2.4138
20161022,WEC,1263,-0.168,1.6902
20161022,EA,10,0.8007,1.8337
20161022,MSFT,550,0.0785,2.265
20161022,INFY.NS,97,-0.3271,2.2581
20161022,BKR,29,-1.3814,1.3222
20161022,AAPL,251,0.2649,1.8945
20161022,GOOGL,114,-4.1002,3.8325
20161022,CSCO,52,-6.1711,3.3937
20161022,PYPL,75,-5.9958,3.1046
20161022,GOOG,114,-4.1002,3.8325
20161022,TCS.NS,13,-0.3588,2.0093
20161022,AXISBANK.NS,64,-2.3837,3.2566
20161022,WMT,166,-0.6778,3.4164
20161022,TSLA,86,-1.4911,2.6681
20161022,BHARTIARTL.NS,50,-1.1374,2.0863
20161022,CTSH,9,-0.58,3.1926
20161022,EXC,1,-0.3289,0.0
20161022,RELIANCE.NS,34,0.047,1.8316
20161022,WIPRO.NS,39,0.6353,1.645
20161022,QCOM,55,0.0006,1.6558
20161022,PFC.NS,13,0.9204,0.4618
20161022,OBEROIRLTY.NS,10,5.0348,2.0947
20161022,SIEMENS.NS,27,0.7186,2.4451
20161022,TATAPOWER.NS,4,2.5522,2.6808
20161022,CHOLAFIN.NS,3,3.3554,2.6285
20161022,TVSMOTOR.NS,3,3.3554,2.6285
20161022,TITAN.NS,7,1.2491,2.6309
20161022,INDHOTEL.NS,3,3.3554,2.6285
20161022,SBUX,210,-0.4422,3.0599
20161022,TATASTEEL.NS,10,-0.415,3.301
20161022,CIPLA.NS,7,-1.4568,1.889
20161022,INTC,127,0.1652,2.3441
20161022,NVDA,45,0.1984,1.9572
20161022,PEP,15,0.8958,1.4719
20161022,MARUTI.NS,24,-0.1507,2.1625
20161022,CHTR,53,0.1313,1.0392
20161022,BPCL.NS,3,-2.3261,1.1186
20161022,AMGN,8,-0.8884,3.0305
20161022,AZN,7,-1.4766,2.7549
20161022,ADI,4,0.0996,0.5163
20161022,AMD,6,0.4988,1.3456
20161022,HON,22,0.6233,1.9653
20161022,MAR,14,1.1417,3.2333
20161022,HINDUNILVR.NS,32,-0.3467,2.5528
20161022,GILD,5,0.212,0.7701
20161022,TTWO,2,2.2772,0.3045
20161022,BAJAJ-AUTO.NS,2,-0.728,2.7489
20161022,HDFCBANK.NS,3,2.4583,2.2185
20161022,ICICIBANK.NS,5,0.4589,3.1663
20161022,KOTAKBANK.NS,5,1.4943,2.0596
20161022,MCHP,1,2.6275,0.0
20161022,CUMMINSIND.NS,10,-0.7778,2.2383
20161022,SUNPHARMA.NS,4,0.8489,1.2391
20161022,MELI,1,1.6913,0.0
20161022,LRCX,1,1.1396,0.0
20161022,BIIB,5,-0.5532,1.8355
20161022,SNPS,2,-3.6012,0.6694
20161022,MRVL,10,-2.1582,4.8695
20161022,MU,10,-2.1582,4.8695
20161022,HINDPETRO.NS,1,-2.7701,0.0
20161022,ADBE,7,-2.7391,0.4393
20161022,IOC.NS,6,0.7945,3.4432
20161022,ABNB,7,-3.2987,1.0244
20161022,IRCTC.NS,4,-0.4388,1.0503
20161022,HCLTECH.NS,1,0.9585,0.0
20161022,AVGO,12,-0.0711,1.087
20161022,ARM,17,-3.9609,2.1728
20161022,ADSK,10,1.8218,1.3056
20161022,AEP,4,1.9468,0.9548
20161022,KLAC,2,-0.2121,1.6142
20161022,ROST,1,1.2624,0.0
20161022,HINDZINC.NS,4,2.0876,1.6981
20161022,WDC,5,-0.6119,1.9981
20161022,LULU,1,-0.2911,0.0
20161022,INTU,2,2.8209,0.2747
20161022,AMAT,2,1.0515,1.695
20161022,COALINDIA.NS,3,-1.9357,1.2673
20161022,GEHC,6,0.221,2.0402
20161022,LICI.NS,5,-0.5225,2.2104
20161022,POWERGRID.NS,3,1.1968,0.7135
20161022,ETERNAL.NS,2,-1.9752,0.0159
20161022,PANW,3,-0.2458,0.0109
20161022,VBL.NS,1,3.2,0.0
20161022,VEDL.NS,3,2.9309,0.2399
20161022,HAL.NS,4,-0.6586,0.4672
20161022,MPHASIS.NS,1,0.6543,0.0
20161022,ADANIGREEN.NS,1,-0.7595,0.0
20161022,HINDALCO.NS,2,-1.4349,0.409
20161022,ILMN,2,3.048,1.8382
20161022,CTAS,2,2.669,0.3605
20161022,FTV,1,3.75,0.0
20161022,KHC,2,2.3356,2.0003
20161022,PAYX,2,1.141,1.0779
20161022,MNST,3,-2.1138,0.0518
20161022,GODREJCP.NS,1,-2.2222,0.0
20161022,DABUR.NS,1,4.8462,0.0
20161022,WDAY,1,2.4752,0.0
20161022,RECLTD.NS,1,-0.3476,0.0
20161022,ADANIENT.NS,1,1.2158,0.0
20161022,GRASIM.NS,1,1.2158,0.0
20161022,EICHERMOT.NS,1,1.2158,0.0
20161022,PCAR,1,0.5714,0.0
20161022,ONGC.NS,1,-1.0536,0.0
20161023,TRI,2857,-2.6151,3.4054
20161023,NFLX,1061,-1.4886,2.7267
20161023,TSLA,69,-0.9564,2.0758
20161023,WEC,2597,-0.937,1.6964
20161023,WBD,1003,-0.1613,1.706
20161023,MSFT,327,0.3265,2.0405
20161023,AXISBANK.NS,49,-1.135,2.4202
20161023,PANW,78,0.1491,0.8903
20161023,HON,16,0.0724,1.9956
20161023,INFY.NS,66,-0.2663,2.4435
20161023,TATASTEEL.NS,7,-0.4548,2.4928
20161023,WIPRO.NS,25,0.3537,1.4835
20161023,AAPL,220,-0.5564,2.229
20161023,SBUX,105,-3.303,5.4405
20161023,WMT,165,-0.0011,2.9003
20161023,HAL.NS,27,2.0537,2.6731
20161023,PEP,15,-0.3004,1.0102
20161023,MDLZ,13,0.2478,1.4615
20161023,EA,10,0.0456,0.2271
20161023,NVDA,35,0.6356,1.9929
20161023,GOOGL,55,-2.239,3.5141
20161023,GOOG,55,-2.239,3.5141
20161023,OBEROIRLTY.NS,8,1.6242,0.6599
20161023,CPRT,1,1.5487,0.0
20161023,MAR,21,1.1431,2.5315
20161023,TXN,8,2.0316,1.6709
20161023,INTC,89,0.3841,2.452
20161023,QCOM,31,-0.3124,1.7286
20161023,CHTR,38,0.2595,1.0698
20161023,AVGO,2,1.1043,4.6361
20161023,MARUTI.NS,24,-0.115,2.7497
20161023,TCS.NS,11,0.4492,0.7949
20161023,KDP,2,0.3105,2.218
20161023,GILD,6,-0.4084,2.4051
20161023,CUMMINSIND.NS,14,-0.8617,2.2588
20161023,BKR,12,-1.5447,1.7651
20161023,PYPL,12,-4.6354,2.4285
20161023,RELIANCE.NS,29,0.3615,1.9602
20161023,ORLY,3,1.59,0.7342
20161023,IOC.NS,28,0.2404,0.9272
20161023,ABNB,1,-2.0218,0.0
20161023,TITAN.NS,4,1.8516,1.0969
20161023,LICI.NS,6,-0.8047,1.6043
20161023,HINDUNILVR.NS,28,0.634,1.6349
20161023,SIEMENS.NS,24,-1.2546,3.3833
20161023,WDC,1,0.8446,0.0
20161023,CSCO,13,-2.8823,4.0973
20161023,ADSK,19,2.0444,1.8418
20161023,ADANIGREEN.NS,5,0.1951,2.1676
20161023,GEHC,5,1.9066,2.4532
20161023,BHARTIARTL.NS,62,-1.0055,2.7252
20161023,SUNPHARMA.NS,1,-2.1472,0.0
20161023,AZN,5,-2.4444,3.7813
20161023,STX,10,-0.8553,1.0361
20161023,KOTAKBANK.NS,6,-0.1978,2.9442
20161023,BPCL.NS,19,-0.3168,1.6274
20161023,NTPC.NS,7,1.0991,0.2248
20161023,HINDALCO.NS,1,-1.8721,0.0
20161023,DXCM,1,0.4444,0.0
20161023,HINDPETRO.NS,16,-0.4838,1.7291
20161023,ADANIENT.NS,2,-2.2141,0.1747
20161023,ROST,3,2.5402,1.2791
20161023,BIIB,4,0.7978,1.9012
20161023,ARM,6,-0.7399,1.3717
20161023,IRCTC.NS,4,-0.3547,3.6686
20161023,PAYX,1,1.721,0.0
20161023,AEP,2,-1.1864,2.7025
20161023,TTWO,2,0.5697,0.007
20161023,POWERGRID.NS,3,1.6735,1.6035
20161023,CTAS,2,3.6822,1.0723
20161023,MU,1,1.4723,0.0
20161023,HINDZINC.NS,1,-0.9174,0.0
20161023,VRTX,1,0.5284,0.0
20161023,AMGN,5,-0.9413,0.5613
20161023,RECLTD.NS,2,0.9284,3.0202
20161023,AMD,2,-1.8257,1.6539
20161023,FAST,3,-1.8299,0.6658
20161023,MELI,2,1.4028,0.3583
20161023,ULTRACEMCO.NS,1,-1.8868,0.0
20161023,REGN,1,-1.6598,0.0
20161023,ETERNAL.NS,1,-1.9824,0.0
20161023,COALINDIA.NS,2,-1.6994,1.0691
20161023,CTSH,6,1.8497,1.8765
20161023,ISRG,1,-2.1246,0.0
20161023,DABUR.NS,3,1.7442,1.0395
20161023,ONGC.NS,3,-0.7489,1.4911
20161023,PFC.NS,3,0.1998,0.8289
20161023,MARICO.NS,1,0.6392,0.0
20161023,GODREJCP.NS,2,1.0108,0.5256
20161023,EXC,1,0.189,0.0
20161023,CIPLA.NS,3,-1.3481,1.8698
20161023,AMAT,2,1.8719,0.836
20161023,BAJAJ-AUTO.NS,2,0.6423,0.0616
20161023,KHC,2,1.3074,0.5607
20161023,LRCX,2,-1.1533,0.2143
20161023,WDAY,1,-0.6031,0.0
20161023,TEAM,1,1.2121,0.0
20161023,ADI,1,0.6616,0.0
20161023,BAJAJFINSV.NS,1,0.5988,0.0
20161023,ADBE,1,0.0,0.0
20161023,INTU,1,1.1858,0.0
20161024,TRI,5735,-2.0044,3.2238
20161024,MAR,108,0.5139,2.3845
20161024,WEC,2575,-0.1803,2.0904
20161024,NFLX,1167,-0.5013,2.7878
20161024,TATASTEEL.NS,269,-0.7502,1.4618
20161024,MSFT,1363,0.4522,2.1941
20161024,PYPL,38,0.1696,2.1564
20161024,AXISBANK.NS,97,0.1853,2.002
20161024,WIPRO.NS,114,0.4606,2.0014
20161024,WMT,307,-0.9587,3.3881
20161024,INTC,316,0.921,2.4256
20161024,ONGC.NS,18,0.7024,2.2538
20161024,MRVL,9,3.0596,1.0555
20161024,WBD,708,0.1542,1.7242
20161024,TSLA,110,0.5741,1.9728
20161024,QCOM,112,0.3683,1.9634
20161024,INFY.NS,103,-0.3214,2.7889
20161024,VEDL.NS,6,1.7581,2.5585
20161024,CUMMINSIND.NS,27,0.2551,2.1123
20161024,BKR,110,-1.9899,1.9725
20161024,AZN,47,-0.2774,1.9036
20161024,SIEMENS.NS,86,1.0097,1.9297
20161024,BHARTIARTL.NS,81,0.8766,3.6598
20161024,ADSK,37,1.8274,1.7563
20161024,CTSH,37,1.3669,1.8005
20161024,TCS.NS,148,-0.5179,1.3796
20161024,EA,28,0.5365,1.9166
20161024,INDHOTEL.NS,59,-0.041,1.5604
20161024,BAJAJ-AUTO.NS,14,-0.2032,1.2735
20161024,AAPL,293,0.0858,2.336
20161024,GILD,17,-0.4882,1.5774
20161024,DXCM,1,-1.3556,0.0
20161024,PEP,82,0.1377,3.0641
20161024,SBUX,193,0.5645,3.2233
20161024,LRCX,10,0.4162,1.1198
20161024,AMGN,36,0.2608,1.9778
20161024,UNITDSPR.NS,1,-0.7447,0.0
20161024,GRASIM.NS,2,0.6079,1.158
20161024,SUNPHARMA.NS,26,-0.0458,1.0258
20161024,HON,118,0.8751,1.8379
20161024,MDLZ,26,0.9838,1.0509
20161024,GOOGL,70,-0.6982,2.5831
20161024,GOOG,70,-0.6982,2.5831
20161024,OBEROIRLTY.NS,14,1.3222,1.8524
20161024,PANW,57,0.4646,1.1825
20161024,INTU,19,2.5275,1.2293
20161024,HINDUNILVR.NS,140,-0.0015,2.018
20161024,ADANIENT.NS,23,0.6033,0.843
20161024,RELIANCE.NS,73,-0.0793,1.8685
20161024,REGN,19,-0.4151,1.2576
20161024,CSCO,38,-0.1702,3.0097
20161024,BPCL.NS,19,1.4412,1.6685
20161024,IOC.NS,33,0.1423,1.7492
20161024,HINDPETRO.NS,19,1.1944,1.7291
20161024,KOTAKBANK.NS,8,0.4017,2.8706
20161024,CHTR,55,-0.2066,1.4005
20161024,LULU,10,1.2872,1.0977
20161024,MU,11,2.4304,1.4655
20161024,TITAN.NS,13,1.4049,2.4358
20161024,ABNB,16,-1.375,2.1154
20161024,TXN,33,1.4296,1.4076
20161024,AMD,25,-0.0144,2.2988
20161024,ODFL,9,1.7792,1.6839
20161024,PLTR,2,-2.2573,1.355
20161024,CDNS,16,2.2026,1.4318
20161024,MARUTI.NS,52,-0.0346,3.8543
20161024,ARM,36,-1.6218,1.9621
20161024,STX,40,-1.355,2.0802
20161024,GODREJCP.NS,5,0.3731,1.6065
20161024,TTWO,9,-0.0852,1.6078
20161024,CPRT,4,0.2615,1.4108
20161024,ADI,27,0.157,2.1445
20161024,TVSMOTOR.NS,3,4.2333,5.3135
20161024,NVDA,73,0.3505,1.4899
20161024,ORLY,2,0.7583,0.4445
20161024,KLAC,2,1.9498,0.953
20161024,AMAT,5,1.3244,1.174
20161024,LICI.NS,15,-1.1581,3.2344
20161024,PFC.NS,3,1.1743,1.6126
20161024,AEP,6,-0.3359,3.6929
20161024,ROST,3,-0.3715,1.3526
20161024,PCAR,4,1.5096,2.069
20161024,BIIB,13,0.0568,1.5337
20161024,IRCTC.NS,8,0.2575,2.3136
20161024,GEHC,24,0.5414,2.1446
20161024,LUPIN.NS,1,0.8837,0.0
20161024,AUROPHARMA.NS,1,0.8837,0.0
20161024,CIPLA.NS,12,-0.4096,1.5424
20161024,COALINDIA.NS,5,-1.477,0.6532
20161024,DABUR.NS,6,1.6262,1.1954
20161024,ADBE,9,-1.0381,2.2665
20161024,SNPS,3,-2.1055,4.2835
20161024,HAL.NS,15,-1.183,2.7917
20161024,WDC,7,1.3213,1.8304
20161024,RECLTD.NS,3,2.2008,1.2754
20161024,VRSK,4,1.6405,0.946
20161024,KDP,4,2.5498,0.5471
20161024,ADP,3,2.4829,2.3382
20161024,ILMN,5,-0.4879,2.7371
20161024,TATAPOWER.NS,17,0.2141,1.4877
20161024,WDAY,1,3.0303,0.0
20161024,CHOLAFIN.NS,2,1.8045,4.5905
20161024,ADANIGREEN.NS,9,-0.6854,0.8582
20161024,EXC,7,0.0641,0.8124
20161024,BEL.NS,6,-0.5996,1.4089
20161024,VRTX,8,-0.71,2.045
20161024,PIDILITIND.NS,1,3.2072,0.0
20161024,ETERNAL.NS,4,0.137,1.4147
20161024,BRITANNIA.NS,1,0.8345,0.0
20161024,HINDZINC.NS,6,2.3351,1.1466
20161024,AVGO,8,0.957,2.0482
20161024,ISRG,2,1.4942,0.0445
20161024,MCHP,4,0.6256,0.907
20161024,MNST,3,-1.4701,1.3679
20161024,POWERGRID.NS,11,0.3498,1.7856
20161024,CTAS,6,4.7042,3.7862
20161024,ROP,2,-0.4354,0.0054
20161024,EICHERMOT.NS,6,0.0385,1.6366
20161024,IDXX,2,-1.3747,2.559
20161024,KHC,2,2.5066,2.1281
20161024,VBL.NS,1,1.7789,0.0
20161024,APOLLOHOSP.NS,1,3.8293,0.0
20161024,MELI,1,2.5316,0.0
20161024,FTV,1,4.0115,0.0
20161024,SBIN.NS,1,-2.2444,0.0
20161024,MPWR,1,1.3812,0.0
20161024,HINDALCO.NS,1,-0.569,0.0
20161024,PERSISTENT.NS,1,0.5973,0.0
20161025,NFLX,1555,-0.9191,3.2025
20161025,TRI,6956,-2.039,3.1071
20161025,WEC,1599,0.587,2.0388
20161025,INTC,386,0.2827,2.7835
20161025,WBD,482,0.3468,1.8941
20161025,TATASTEEL.NS,472,-1.4221,1.5301
20161025,AZN,27,-0.14,1.8327
20161025,INFY.NS,108,0.4794,3.2
20161025,QCOM,157,0.8794,1.7009
20161025,PEP,134,0.3033,2.8847
20161025,DABUR.NS,3,2.3241,1.8917
20161025,HINDUNILVR.NS,113,0.2713,2.3475
20161025,AAPL,468,0.0728,2.3544
20161025,WDC,16,1.4678,1.2036
20161025,TCS.NS,247,-0.9522,1.6602
20161025,TATAPOWER.NS,57,-0.0146,1.7686
20161025,IOC.NS,12,-0.5151,2.0649
20161025,UNITDSPR.NS,30,-1.8971,2.1021
20161025,BPCL.NS,29,0.7668,1.8017
20161025,SIEMENS.NS,115,1.444,1.9656
20161025,HINDPETRO.NS,28,0.9538,1.729
20161025,GEHC,29,1.9625,1.7141
20161025,HON,110,0.8887,2.1091
20161025,MSFT,1033,0.5948,2.3139
20161025,TSLA,135,0.0453,1.9119
20161025,BKR,227,-1.7517,2.7101
20161025,CHTR,86,-0.8633,2.2177
20161025,ADSK,26,3.1377,1.3525
20161025,BHARTIARTL.NS,110,0.707,1.8397
20161025,PYPL,27,-0.1336,2.4491
20161025,CUMMINSIND.NS,24,0.459,1.9624
20161025,WMT,345,-0.1307,3.0438
20161025,AMAT,9,0.2706,2.969
20161025,MAR,89,1.5112,2.2083
20161025,AXISBANK.NS,124,0.1735,1.8035
20161025,CSCO,67,1.5074,2.0022
20161025,ADBE,40,0.6454,1.5194
20161025,INDHOTEL.NS,106,-1.4249,1.6635
20161025,SBUX,242,0.0449,3.7126
20161025,PANW,94,0.3613,1.5376
20161025,CTSH,21,0.9676,2.8282
20161025,WIPRO.NS,34,0.4404,1.4745
20161025,DASH,9,1.2309,1.142
20161025,GOOGL,170,-0.0971,2.1339
20161025,GOOG,170,-0.0971,2.1339
20161025,RELIANCE.NS,53,-0.4014,1.8664
20161025,TXN,38,1.6056,2.012
20161025,ADI,64,0.1511,3.3744
20161025,EA,35,0.3434,3.4376
20161025,MARUTI.NS,56,-0.4531,2.6379
20161025,HDFCBANK.NS,18,0.6428,2.4164
20161025,AMD,51,-0.421,3.4367
20161025,COALINDIA.NS,9,-1.2579,1.1706
20161025,KLAC,2,1.965,0.6058
20161025,LRCX,14,0.9941,1.0643
20161025,AMGN,29,0.7094,2.9205
20161025,NVDA,90,1.0433,2.0555
20161025,ARM,31,-0.8787,1.7695
20161025,IRCTC.NS,2,3.2161,2.5228
20161025,ASIANPAINT.NS,7,0.4715,3.0568
20161025,MU,27,0.4765,2.3458
20161025,MRVL,23,0.6719,2.3875
20161025,NXPI,6,0.1439,0.0852
20161025,HAL.NS,9,-0.8362,1.5658
20161025,AEP,19,1.1719,2.1294
20161025,ODFL,4,2.4151,1.2808
20161025,MDLZ,26,1.492,1.4803
20161025,KOTAKBANK.NS,75,0.3258,1.7275
20161025,INTU,7,2.4818,1.654
20161025,EXC,14,1.9169,2.2965
20161025,ILMN,8,-0.0406,2.1111
20161025,STX,29,-0.5148,1.8315
20161025,TITAN.NS,38,-0.069,1.9759
20161025,MCHP,7,-0.0709,2.6526
20161025,ROST,6,0.7006,1.8572
20161025,SHOP,4,1.9033,0.4063
20161025,GILD,37,-0.1344,1.5429
20161025,WDAY,3,0.9218,1.4936
20161025,GODREJCP.NS,17,-0.6033,0.2173
20161025,AVGO,18,0.52,2.0246
20161025,BEL.NS,6,1.361,2.7202
20161025,ICICIBANK.NS,4,0.9516,1.9623
20161025,HINDZINC.NS,2,-0.4587,0.6487
20161025,CDNS,7,-0.1723,2.529
20161025,BAJAJ-AUTO.NS,16,1.16,1.5626
20161025,VRSK,1,0.0,0.0
20161025,MNST,6,0.6152,1.0878
20161025,ADANIGREEN.NS,9,0.9573,2.1562
20161025,POWERGRID.NS,6,0.1832,1.0697
20161025,LICI.NS,3,-0.5051,0.8748
20161025,ABNB,6,-1.6043,1.1952
20161025,PAYX,4,0.7421,1.7248
20161025,BERGEPAINT.NS,1,0.8734,0.0
20161025,PCAR,17,1.6635,1.5414
20161025,ISRG,4,-0.324,1.839
20161025,REGN,13,-0.1167,1.0245
20161025,PLTR,6,0.4445,2.7599
20161025,SNPS,14,1.0563,2.2238
20161025,IDXX,1,0.729,0.0
20161025,ROP,1,0.2133,0.0
20161025,CIPLA.NS,15,0.1474,2.5807
20161025,HINDALCO.NS,2,-0.6133,0.0882
20161025,TTWO,5,0.9181,1.1889
20161025,SHREECEM.NS,3,0.5246,0.4564
20161025,FAST,3,-1.2182,1.9459
20161025,VRTX,21,-0.8605,1.7988
20161025,ADANIENT.NS,17,0.4296,2.1899
20161025,ETERNAL.NS,3,-0.943,1.8647
20161025,MPWR,1,-1.1223,0.0
20161025,AUROPHARMA.NS,3,-1.405,1.2179
